Bin index,yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3 rank
CP048241.1-121,20,976
CP048241.1-122,23,906
CP048241.1-123,53,406
CP048241.1-124,99,125
CP048241.1-125,93,140
CP048241.1-126,53,407
CP048241.1-127,40,574
CP048241.1-128,69,261
CP048241.1-129,31,746
CP048241.1-130,32,726
CP048241.1-131,23,907
CP048241.1-132,110,93
CP048241.1-133,37,630
CP048241.1-134,105,105
CP048241.1-135,215,13
CP048241.1-136,147,47
CP048241.1-137,91,152
CP048241.1-138,171,34
CP048241.1-139,103,109
CP048241.1-140,33,705
CP048241.1-141,50,444
CP048241.1-142,22,926
CP048241.1-143,84,179
CP048241.1-144,8,1180
CP048241.1-145,83,184
CP048241.1-146,70,253
CP048241.1-147,118,75
CP048241.1-148,61,320
CP048241.1-149,96,132
CP048241.1-150,29,783
CP048241.1-151,56,367
CP048241.1-152,38,611
CP048241.1-153,28,801
CP048241.1-154,80,195
CP048241.1-155,31,747
CP048241.1-156,51,433
CP048241.1-157,34,687
CP048241.1-158,9,1164
CP048241.1-159,29,784
CP048241.1-160,29,785
CP048241.1-161,21,954
CP048241.1-162,28,802
CP048241.1-163,11,1135
CP048241.1-164,25,866
CP048241.1-165,12,1119
CP048241.1-166,17,1027
CP048241.1-167,28,803
CP048241.1-168,24,883
CP048241.1-169,9,1165
CP048241.1-170,3,1233
CP048241.1-171,29,786
CP048241.1-172,40,575
CP048241.1-173,29,787
CP048241.1-174,9,1166
CP048241.1-175,15,1078
CP048241.1-176,37,631
CP048241.1-177,17,1028
CP048241.1-178,20,977
CP048241.1-179,30,761
CP048241.1-180,16,1054
CP048241.1-181,11,1136
CP048241.1-182,4,1221
CP048241.1-183,26,840
CP048241.1-184,9,1167
CP048242.1-0,1,1247
CP048242.1-1,0,1260
CP048242.1-2,13,1107
CP048242.1-3,51,434
CP048242.1-4,35,666
CP048242.1-5,38,612
CP048242.1-6,41,560
CP048242.1-7,46,489
CP048242.1-8,10,1149
CP048242.1-9,43,530
CP048242.1-10,47,479
CP048242.1-11,16,1055
CP048242.1-12,23,908
CP048242.1-13,27,818
CP048242.1-14,8,1181
CP048242.1-15,22,927
CP048242.1-16,36,650
CP048242.1-17,29,788
CP048242.1-18,27,819
CP048242.1-19,27,820
CP048242.1-20,30,762
CP048242.1-21,30,763
CP048242.1-22,30,764
CP048242.1-23,77,202
CP048242.1-24,16,1056
CP048242.1-25,12,1120
CP048242.1-26,41,561
CP048242.1-27,28,804
CP048242.1-28,30,765
CP048242.1-29,38,613
CP048242.1-30,23,909
CP048242.1-31,38,614
CP048242.1-32,17,1029
CP048242.1-33,48,468
CP048242.1-34,11,1137
CP048242.1-35,15,1079
CP048242.1-36,22,928
CP048242.1-37,24,884
CP048242.1-38,44,509
CP048242.1-39,40,576
CP048242.1-40,35,667
CP048242.1-41,25,867
CP048242.1-42,7,1193
CP048242.1-43,17,1030
CP048242.1-44,24,885
CP048242.1-45,6,1204
CP048242.1-46,26,841
CP048242.1-47,29,789
CP048242.1-48,17,1031
CP048242.1-49,12,1121
CP048242.1-50,24,886
CP048242.1-51,16,1057
CP048242.1-52,14,1092
CP048242.1-53,49,456
CP048242.1-54,42,550
CP048242.1-55,11,1138
CP048242.1-56,19,989
CP048242.1-57,9,1168
CP048242.1-58,35,668
CP048242.1-59,22,929
CP048242.1-60,30,766
CP048242.1-61,39,593
CP048242.1-62,38,615
CP048242.1-63,41,562
CP048242.1-64,7,1194
CP048242.1-65,21,955
CP048242.1-66,68,268
CP048242.1-67,26,842
CP048242.1-68,44,510
CP048242.1-69,23,910
CP048242.1-70,17,1032
CP048242.1-71,17,1033
CP048242.1-72,17,1034
CP048242.1-73,25,868
CP048242.1-74,44,511
CP048242.1-75,89,165
CP048242.1-76,26,843
CP048242.1-77,56,368
CP048242.1-78,31,748
CP048242.1-79,33,706
CP048242.1-80,54,390
CP048242.1-81,27,821
CP048242.1-82,17,1035
CP048242.1-83,13,1108
CP048242.1-84,26,844
CP048242.1-85,95,136
CP048242.1-86,128,60
CP048242.1-87,35,669
CP048242.1-88,93,141
CP048242.1-89,40,577
CP048242.1-90,32,727
CP048242.1-91,37,632
CP048242.1-92,8,1182
CP048242.1-93,44,512
CP048242.1-94,26,845
CP048242.1-95,53,408
CP048242.1-96,32,728
CP048242.1-97,42,551
CP048242.1-98,35,670
CP048242.1-99,106,103
CP048242.1-100,122,68
CP048242.1-101,111,89
CP048242.1-102,51,435
CP048242.1-103,118,76
CP048242.1-104,56,369
CP048242.1-105,262,5
CP048242.1-106,57,353
CP048242.1-107,48,469
CP048242.1-108,59,341
CP048242.1-109,113,82
CP048242.1-110,61,321
CP048242.1-111,37,633
CP048242.1-112,23,911
CP048242.1-113,49,457
CP048242.1-114,8,1183
CP048242.1-115,7,1195
CP048242.1-116,13,1109
CP048242.1-117,184,27
CP048242.1-118,45,499
CP048242.1-119,17,1036
CP048242.1-120,113,83
CP048242.1-121,39,594
CP048242.1-122,46,490
CP048242.1-123,25,869
CP048242.1-124,77,203
CP048242.1-125,50,445
CP048242.1-126,17,1037
CP048242.1-127,33,707
CP048242.1-128,26,846
CP048242.1-129,19,990
CP048242.1-130,110,94
CP048242.1-131,95,137
CP048242.1-132,29,790
CP048242.1-133,9,1169
CP048242.1-134,40,578
CP048242.1-135,40,579
CP048242.1-136,35,671
CP048242.1-137,12,1122
CP048242.1-138,15,1080
CP048242.1-139,42,552
CP048242.1-140,38,616
CP048242.1-141,6,1205
CP048242.1-142,2,1239
