Bin index,yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4 rank
CP048241.1-125,34,278
CP048241.1-126,33,288
CP048241.1-127,26,433
CP048241.1-128,27,407
CP048241.1-129,13,813
CP048241.1-130,10,932
CP048241.1-131,11,889
CP048241.1-132,49,145
CP048241.1-133,16,695
CP048241.1-134,54,115
CP048241.1-135,111,22
CP048241.1-136,68,63
CP048241.1-137,46,159
CP048241.1-138,99,30
CP048241.1-139,50,134
CP048241.1-140,14,766
CP048241.1-141,24,483
CP048241.1-142,10,933
CP048241.1-143,52,121
CP048241.1-144,4,1153
CP048241.1-145,59,94
CP048241.1-146,39,212
CP048241.1-147,53,119
CP048241.1-148,47,153
CP048241.1-149,49,146
CP048241.1-150,13,814
CP048241.1-151,26,434
CP048241.1-152,15,726
CP048241.1-153,16,696
CP048241.1-154,39,213
CP048241.1-155,6,1079
CP048241.1-156,16,697
CP048241.1-157,17,668
CP048241.1-158,7,1045
CP048241.1-159,12,847
CP048241.1-160,23,513
CP048241.1-161,16,698
CP048241.1-162,14,767
CP048241.1-163,7,1046
CP048241.1-164,14,768
CP048241.1-165,1,1236
CP048241.1-166,13,815
CP048241.1-167,10,934
CP048241.1-168,11,890
CP048241.1-169,2,1216
CP048241.1-170,2,1217
CP048241.1-171,18,641
CP048241.1-172,25,461
CP048241.1-173,18,642
CP048241.1-174,7,1047
CP048241.1-175,11,891
CP048241.1-176,11,892
CP048241.1-177,6,1080
CP048241.1-178,8,1015
CP048241.1-179,9,974
CP048241.1-180,9,975
CP048241.1-181,3,1183
CP048241.1-182,0,1257
CP048241.1-183,8,1016
CP048241.1-184,3,1184
CP048242.1-0,1,1237
CP048242.1-1,1,1238
CP048242.1-2,10,935
CP048242.1-3,33,289
CP048242.1-4,14,769
CP048242.1-5,28,382
CP048242.1-6,18,643
CP048242.1-7,28,383
CP048242.1-8,5,1112
CP048242.1-9,20,587
CP048242.1-10,25,462
CP048242.1-11,8,1017
CP048242.1-12,6,1081
CP048242.1-13,14,770
CP048242.1-14,5,1113
CP048242.1-15,5,1114
CP048242.1-16,14,771
CP048242.1-17,15,727
CP048242.1-18,14,772
CP048242.1-19,17,669
CP048242.1-20,10,936
CP048242.1-21,13,816
CP048242.1-22,10,937
CP048242.1-23,30,339
CP048242.1-24,8,1018
CP048242.1-25,4,1154
CP048242.1-26,10,938
CP048242.1-27,10,939
CP048242.1-28,15,728
CP048242.1-29,21,568
CP048242.1-30,6,1082
CP048242.1-31,22,544
CP048242.1-32,4,1155
CP048242.1-33,30,340
CP048242.1-34,6,1083
CP048242.1-35,8,1019
CP048242.1-36,11,893
CP048242.1-37,6,1084
CP048242.1-38,31,319
CP048242.1-39,16,699
CP048242.1-40,8,1020
CP048242.1-41,15,729
CP048242.1-42,3,1185
CP048242.1-43,4,1156
CP048242.1-44,14,773
CP048242.1-45,5,1115
CP048242.1-46,17,670
CP048242.1-47,9,976
CP048242.1-48,9,977
CP048242.1-49,4,1157
CP048242.1-50,14,774
CP048242.1-51,9,978
CP048242.1-52,9,979
CP048242.1-53,25,463
CP048242.1-54,23,514
CP048242.1-55,13,817
CP048242.1-56,7,1048
CP048242.1-57,4,1158
CP048242.1-58,12,848
CP048242.1-59,5,1116
CP048242.1-60,23,515
CP048242.1-61,12,849
CP048242.1-62,21,569
CP048242.1-63,22,545
CP048242.1-64,6,1085
CP048242.1-65,12,850
CP048242.1-66,31,320
CP048242.1-67,14,775
CP048242.1-68,14,776
CP048242.1-69,10,940
CP048242.1-70,6,1086
CP048242.1-71,8,1021
CP048242.1-72,8,1022
CP048242.1-73,5,1117
CP048242.1-74,24,484
CP048242.1-75,50,135
CP048242.1-76,10,941
CP048242.1-77,26,435
CP048242.1-78,20,588
CP048242.1-79,14,777
CP048242.1-80,31,321
CP048242.1-81,16,700
CP048242.1-82,11,894
CP048242.1-83,5,1118
CP048242.1-84,9,980
CP048242.1-85,46,160
CP048242.1-86,67,67
CP048242.1-87,13,818
CP048242.1-88,44,173
CP048242.1-89,18,644
CP048242.1-90,8,1023
CP048242.1-91,27,408
CP048242.1-92,3,1186
CP048242.1-93,22,546
CP048242.1-94,5,1119
CP048242.1-95,22,547
CP048242.1-96,12,851
CP048242.1-97,24,485
CP048242.1-98,26,436
CP048242.1-99,103,27
CP048242.1-100,134,7
CP048242.1-101,47,154
CP048242.1-102,21,570
CP048242.1-103,51,130
CP048242.1-104,31,322
CP048242.1-105,140,6
CP048242.1-106,29,360
CP048242.1-107,30,341
CP048242.1-108,50,136
CP048242.1-109,63,75
CP048242.1-110,30,342
CP048242.1-111,28,384
CP048242.1-112,16,701
CP048242.1-113,29,361
CP048242.1-114,7,1049
CP048242.1-115,3,1187
CP048242.1-116,10,942
CP048242.1-117,87,43
CP048242.1-118,10,943
CP048242.1-119,22,548
CP048242.1-120,55,110
CP048242.1-121,23,516
CP048242.1-122,14,778
CP048242.1-123,6,1087
CP048242.1-124,52,122
CP048242.1-125,25,464
CP048242.1-126,12,852
CP048242.1-127,21,571
CP048242.1-128,9,981
CP048242.1-129,6,1088
CP048242.1-130,82,44
CP048242.1-131,33,290
CP048242.1-132,14,779
CP048242.1-133,5,1120
CP048242.1-134,16,702
CP048242.1-135,15,730
CP048242.1-136,14,780
CP048242.1-137,4,1159
CP048242.1-138,7,1050
CP048242.1-139,23,517
CP048242.1-140,25,465
CP048242.1-141,3,1188
CP048242.1-142,4,1160
