Bin index,yH298-H2O2-treated-facs-pool2,yH298-H2O2-treated-facs-pool2 rank
CP048241.1-145,18,50
CP048241.1-146,8,244
CP048241.1-147,18,51
CP048241.1-148,11,155
CP048241.1-149,13,106
CP048241.1-150,2,851
CP048241.1-151,7,297
CP048241.1-152,4,553
CP048241.1-153,0,1196
CP048241.1-154,8,245
CP048241.1-155,1,1031
CP048241.1-156,4,554
CP048241.1-157,3,691
CP048241.1-158,0,1197
CP048241.1-159,0,1198
CP048241.1-160,4,555
CP048241.1-161,2,852
CP048241.1-162,3,692
CP048241.1-163,0,1199
CP048241.1-164,0,1200
CP048241.1-165,0,1201
CP048241.1-166,4,556
CP048241.1-167,2,853
CP048241.1-168,3,693
CP048241.1-169,0,1202
CP048241.1-170,0,1203
CP048241.1-171,7,298
CP048241.1-172,7,299
CP048241.1-173,1,1032
CP048241.1-174,1,1033
CP048241.1-175,1,1034
CP048241.1-176,1,1035
CP048241.1-177,2,854
CP048241.1-178,2,855
CP048241.1-179,3,694
CP048241.1-180,0,1204
CP048241.1-181,0,1205
CP048241.1-182,0,1206
CP048241.1-183,1,1036
CP048242.1-0,0,1207
CP048242.1-1,0,1208
CP048242.1-2,0,1209
CP048242.1-3,4,557
CP048242.1-4,3,695
CP048242.1-5,3,696
CP048242.1-6,6,359
CP048242.1-7,4,558
CP048242.1-8,0,1210
CP048242.1-9,6,360
CP048242.1-10,3,697
CP048242.1-11,0,1211
CP048242.1-12,1,1037
CP048242.1-13,2,856
CP048242.1-14,0,1212
CP048242.1-15,1,1038
CP048242.1-16,5,455
CP048242.1-17,0,1213
CP048242.1-18,3,698
CP048242.1-19,3,699
CP048242.1-20,1,1039
CP048242.1-21,2,857
CP048242.1-22,1,1040
CP048242.1-23,4,559
CP048242.1-24,1,1041
CP048242.1-25,1,1042
CP048242.1-26,0,1214
CP048242.1-27,2,858
CP048242.1-28,1,1043
CP048242.1-29,6,361
CP048242.1-30,3,700
CP048242.1-31,7,300
CP048242.1-32,1,1044
CP048242.1-33,3,701
CP048242.1-34,0,1215
CP048242.1-35,0,1216
CP048242.1-36,1,1045
CP048242.1-37,2,859
CP048242.1-38,2,860
CP048242.1-39,2,861
CP048242.1-40,1,1046
CP048242.1-41,4,560
CP048242.1-42,0,1217
CP048242.1-43,0,1218
CP048242.1-44,5,456
CP048242.1-45,1,1047
CP048242.1-46,3,702
CP048242.1-47,4,561
CP048242.1-48,3,703
CP048242.1-49,0,1219
CP048242.1-50,1,1048
CP048242.1-51,1,1049
CP048242.1-52,3,704
CP048242.1-53,3,705
CP048242.1-54,7,301
CP048242.1-55,0,1220
CP048242.1-56,0,1221
CP048242.1-57,0,1222
CP048242.1-58,0,1223
CP048242.1-59,2,862
CP048242.1-60,2,863
CP048242.1-61,2,864
CP048242.1-62,3,706
CP048242.1-63,3,707
CP048242.1-64,0,1224
CP048242.1-65,1,1050
CP048242.1-66,9,210
CP048242.1-67,1,1051
CP048242.1-68,0,1225
CP048242.1-69,1,1052
CP048242.1-70,2,865
CP048242.1-71,0,1226
CP048242.1-72,2,866
CP048242.1-73,2,867
CP048242.1-74,3,708
CP048242.1-75,7,302
CP048242.1-76,2,868
CP048242.1-77,2,869
CP048242.1-78,5,457
CP048242.1-79,1,1053
CP048242.1-80,6,362
CP048242.1-81,1,1054
CP048242.1-82,2,870
CP048242.1-83,2,871
CP048242.1-84,4,562
CP048242.1-85,7,303
CP048242.1-86,17,61
CP048242.1-87,2,872
CP048242.1-88,4,563
CP048242.1-89,4,564
CP048242.1-90,0,1227
CP048242.1-91,2,873
CP048242.1-92,0,1228
CP048242.1-93,4,565
CP048242.1-94,4,566
CP048242.1-95,6,363
CP048242.1-96,0,1229
CP048242.1-97,3,709
CP048242.1-98,3,710
CP048242.1-99,12,127
CP048242.1-100,6,364
CP048242.1-101,12,128
CP048242.1-102,5,458
CP048242.1-103,12,129
CP048242.1-104,9,211
CP048242.1-105,40,6
CP048242.1-106,8,246
CP048242.1-107,7,304
CP048242.1-108,12,130
CP048242.1-109,19,43
CP048242.1-110,8,247
CP048242.1-111,7,305
CP048242.1-112,2,874
CP048242.1-113,7,306
CP048242.1-114,0,1230
CP048242.1-115,0,1231
CP048242.1-116,0,1232
CP048242.1-117,18,52
CP048242.1-118,2,875
CP048242.1-119,1,1055
CP048242.1-120,9,212
CP048242.1-121,8,248
CP048242.1-122,7,307
CP048242.1-123,0,1233
CP048242.1-124,10,174
CP048242.1-125,5,459
CP048242.1-126,1,1056
CP048242.1-127,2,876
CP048242.1-128,2,877
CP048242.1-129,1,1057
CP048242.1-130,16,70
CP048242.1-131,9,213
CP048242.1-132,5,460
CP048242.1-133,0,1234
CP048242.1-134,2,878
CP048242.1-135,2,879
CP048242.1-136,5,461
CP048242.1-137,0,1235
CP048242.1-138,0,1236
CP048242.1-139,7,308
CP048242.1-140,2,880
