Bin index,yH298-H2O2-treated-facs-pool1,yH298-H2O2-treated-facs-pool1 rank
CP048241.1-121,8,1099
CP048241.1-122,8,1100
CP048241.1-123,38,408
CP048241.1-124,70,137
CP048241.1-125,49,263
CP048241.1-126,46,290
CP048241.1-127,38,409
CP048241.1-128,42,347
CP048241.1-129,17,859
CP048241.1-130,24,678
CP048241.1-131,27,602
CP048241.1-132,66,154
CP048241.1-133,25,647
CP048241.1-134,76,113
CP048241.1-135,151,16
CP048241.1-136,127,33
CP048241.1-137,72,132
CP048241.1-138,134,31
CP048241.1-139,91,69
CP048241.1-140,14,938
CP048241.1-141,32,503
CP048241.1-142,8,1101
CP048241.1-143,65,159
CP048241.1-144,9,1071
CP048241.1-145,52,240
CP048241.1-146,43,336
CP048241.1-147,65,160
CP048241.1-148,58,203
CP048241.1-149,86,78
CP048241.1-150,22,720
CP048241.1-151,39,387
CP048241.1-152,21,749
CP048241.1-153,25,648
CP048241.1-154,64,164
CP048241.1-155,19,794
CP048241.1-156,35,452
CP048241.1-157,28,575
CP048241.1-158,6,1146
CP048241.1-159,25,649
CP048241.1-160,27,603
CP048241.1-161,20,765
CP048241.1-162,23,698
CP048241.1-163,12,992
CP048241.1-164,8,1102
CP048241.1-165,6,1147
CP048241.1-166,11,1020
CP048241.1-167,22,721
CP048241.1-168,20,766
CP048241.1-169,6,1148
CP048241.1-170,1,1241
CP048241.1-171,24,679
CP048241.1-172,21,750
CP048241.1-173,15,913
CP048241.1-174,9,1072
CP048241.1-175,12,993
CP048241.1-176,27,604
CP048241.1-177,8,1103
CP048241.1-178,15,914
CP048241.1-179,15,915
CP048241.1-180,14,939
CP048241.1-181,3,1207
CP048241.1-182,2,1221
CP048241.1-183,25,650
CP048241.1-184,4,1191
CP048242.1-0,1,1242
CP048242.1-1,0,1260
CP048242.1-2,10,1051
CP048242.1-3,40,375
CP048242.1-4,18,823
CP048242.1-5,44,325
CP048242.1-6,22,722
CP048242.1-7,30,542
CP048242.1-8,4,1192
CP048242.1-9,26,624
CP048242.1-10,41,358
CP048242.1-11,9,1073
CP048242.1-12,14,940
CP048242.1-13,17,860
CP048242.1-14,8,1104
CP048242.1-15,16,887
CP048242.1-16,29,558
CP048242.1-17,19,795
CP048242.1-18,24,680
CP048242.1-19,25,651
CP048242.1-20,18,824
CP048242.1-21,14,941
CP048242.1-22,15,916
CP048242.1-23,50,259
CP048242.1-24,12,994
CP048242.1-25,7,1120
CP048242.1-26,30,543
CP048242.1-27,24,681
CP048242.1-28,15,917
CP048242.1-29,30,544
CP048242.1-30,9,1074
CP048242.1-31,33,484
CP048242.1-32,15,918
CP048242.1-33,33,485
CP048242.1-34,5,1170
CP048242.1-35,6,1149
CP048242.1-36,18,825
CP048242.1-37,17,861
CP048242.1-38,43,337
CP048242.1-39,28,576
CP048242.1-40,23,699
CP048242.1-41,22,723
CP048242.1-42,2,1222
CP048242.1-43,7,1121
CP048242.1-44,20,767
CP048242.1-45,9,1075
CP048242.1-46,20,768
CP048242.1-47,13,960
CP048242.1-48,8,1105
CP048242.1-49,3,1208
CP048242.1-50,11,1021
CP048242.1-51,4,1193
CP048242.1-52,7,1122
CP048242.1-53,35,453
CP048242.1-54,28,577
CP048242.1-55,5,1171
CP048242.1-56,16,888
CP048242.1-57,2,1223
CP048242.1-58,20,769
CP048242.1-59,5,1172
CP048242.1-60,16,889
CP048242.1-61,23,700
CP048242.1-62,36,440
CP048242.1-63,24,682
CP048242.1-64,11,1022
CP048242.1-65,26,625
CP048242.1-66,57,209
CP048242.1-67,14,942
CP048242.1-68,22,724
CP048242.1-69,16,890
CP048242.1-70,9,1076
CP048242.1-71,6,1150
CP048242.1-72,11,1023
CP048242.1-73,11,1024
CP048242.1-74,37,424
CP048242.1-75,81,95
CP048242.1-76,7,1123
CP048242.1-77,41,359
CP048242.1-78,30,545
CP048242.1-79,18,826
CP048242.1-80,45,305
CP048242.1-81,16,891
CP048242.1-82,15,919
CP048242.1-83,4,1194
CP048242.1-84,12,995
CP048242.1-85,68,144
CP048242.1-86,77,109
CP048242.1-87,26,626
CP048242.1-88,73,128
CP048242.1-89,37,425
CP048242.1-90,23,701
CP048242.1-91,29,559
CP048242.1-92,5,1173
CP048242.1-93,22,725
CP048242.1-94,10,1052
CP048242.1-95,34,468
CP048242.1-96,24,683
CP048242.1-97,40,376
CP048242.1-98,24,684
CP048242.1-99,64,165
CP048242.1-100,76,114
CP048242.1-101,74,122
CP048242.1-102,31,518
CP048242.1-103,83,89
CP048242.1-104,45,306
CP048242.1-105,217,4
CP048242.1-106,40,377
CP048242.1-107,45,307
CP048242.1-108,33,486
CP048242.1-109,96,62
CP048242.1-110,51,250
CP048242.1-111,30,546
CP048242.1-112,20,770
CP048242.1-113,46,291
CP048242.1-114,9,1077
CP048242.1-115,3,1209
CP048242.1-116,14,943
CP048242.1-117,117,40
CP048242.1-118,22,726
CP048242.1-119,17,862
CP048242.1-120,85,82
CP048242.1-121,25,652
CP048242.1-122,27,605
CP048242.1-123,9,1078
CP048242.1-124,60,192
CP048242.1-125,44,326
CP048242.1-126,18,827
CP048242.1-127,28,578
CP048242.1-128,31,519
CP048242.1-129,7,1124
CP048242.1-130,67,148
CP048242.1-131,52,241
CP048242.1-132,18,828
CP048242.1-133,3,1210
CP048242.1-134,25,653
CP048242.1-135,19,796
CP048242.1-136,27,606
CP048242.1-137,9,1079
CP048242.1-138,19,797
CP048242.1-139,27,607
CP048242.1-140,25,654
CP048242.1-141,1,1243
CP048242.1-142,2,1224
