Bin index,yH299-parent-pool4,yH299-parent-pool4 rank
CP048241.1-126,28,302
CP048241.1-127,24,398
CP048241.1-128,31,253
CP048241.1-129,6,1057
CP048241.1-130,16,622
CP048241.1-131,15,658
CP048241.1-132,43,134
CP048241.1-133,17,598
CP048241.1-134,56,71
CP048241.1-135,117,9
CP048241.1-136,68,47
CP048241.1-137,41,149
CP048241.1-138,66,53
CP048241.1-139,43,135
CP048241.1-140,15,659
CP048241.1-141,16,623
CP048241.1-142,5,1087
CP048241.1-143,25,371
CP048241.1-144,1,1230
CP048241.1-145,37,187
CP048241.1-146,31,254
CP048241.1-147,51,84
CP048241.1-148,46,109
CP048241.1-149,35,207
CP048241.1-150,17,599
CP048241.1-151,22,437
CP048241.1-152,24,399
CP048241.1-153,12,793
CP048241.1-154,34,219
CP048241.1-155,11,830
CP048241.1-156,15,660
CP048241.1-157,13,747
CP048241.1-158,3,1169
CP048241.1-159,12,794
CP048241.1-160,15,661
CP048241.1-161,11,831
CP048241.1-162,16,624
CP048241.1-163,7,1014
CP048241.1-164,4,1136
CP048241.1-165,4,1137
CP048241.1-166,5,1088
CP048241.1-167,8,969
CP048241.1-168,10,876
CP048241.1-169,3,1170
CP048241.1-170,1,1231
CP048241.1-171,27,315
CP048241.1-172,12,795
CP048241.1-173,11,832
CP048241.1-174,4,1138
CP048241.1-175,9,921
CP048241.1-176,8,970
CP048241.1-177,3,1171
CP048241.1-178,8,971
CP048241.1-179,20,492
CP048241.1-180,10,877
CP048241.1-181,1,1232
CP048241.1-182,1,1233
CP048241.1-183,14,694
CP048241.1-184,3,1172
CP048242.1-0,1,1234
CP048242.1-1,0,1258
CP048242.1-2,2,1205
CP048242.1-3,19,522
CP048242.1-4,22,438
CP048242.1-5,27,316
CP048242.1-6,13,748
CP048242.1-7,12,796
CP048242.1-8,4,1139
CP048242.1-9,13,749
CP048242.1-10,16,625
CP048242.1-11,4,1140
CP048242.1-12,8,972
CP048242.1-13,17,600
CP048242.1-14,4,1141
CP048242.1-15,4,1142
CP048242.1-16,16,626
CP048242.1-17,14,695
CP048242.1-18,13,750
CP048242.1-19,10,878
CP048242.1-20,12,797
CP048242.1-21,9,922
CP048242.1-22,15,662
CP048242.1-23,25,372
CP048242.1-24,4,1143
CP048242.1-25,3,1173
CP048242.1-26,13,751
CP048242.1-27,14,696
CP048242.1-28,11,833
CP048242.1-29,19,523
CP048242.1-30,9,923
CP048242.1-31,28,303
CP048242.1-32,6,1058
CP048242.1-33,26,334
CP048242.1-34,4,1144
CP048242.1-35,7,1015
CP048242.1-36,9,924
CP048242.1-37,9,925
CP048242.1-38,23,416
CP048242.1-39,13,752
CP048242.1-40,9,926
CP048242.1-41,10,879
CP048242.1-42,2,1206
CP048242.1-43,10,880
CP048242.1-44,5,1089
CP048242.1-45,3,1174
CP048242.1-46,10,881
CP048242.1-47,8,973
CP048242.1-48,8,974
CP048242.1-49,1,1235
CP048242.1-50,13,753
CP048242.1-51,7,1016
CP048242.1-52,8,975
CP048242.1-53,17,601
CP048242.1-54,13,754
CP048242.1-55,7,1017
CP048242.1-56,10,882
CP048242.1-57,3,1175
CP048242.1-58,16,627
CP048242.1-59,4,1145
CP048242.1-60,20,493
CP048242.1-61,16,628
CP048242.1-62,22,439
CP048242.1-63,12,798
CP048242.1-64,4,1146
CP048242.1-65,12,799
CP048242.1-66,41,150
CP048242.1-67,15,663
CP048242.1-68,12,800
CP048242.1-69,5,1090
CP048242.1-70,10,883
CP048242.1-71,7,1018
CP048242.1-72,9,927
CP048242.1-73,3,1176
CP048242.1-74,23,417
CP048242.1-75,47,105
CP048242.1-76,18,560
CP048242.1-77,24,400
CP048242.1-78,19,524
CP048242.1-79,11,834
CP048242.1-80,26,335
CP048242.1-81,6,1059
CP048242.1-82,7,1019
CP048242.1-83,9,928
CP048242.1-84,14,697
CP048242.1-85,42,140
CP048242.1-86,52,80
CP048242.1-87,18,561
CP048242.1-88,35,208
CP048242.1-89,17,602
CP048242.1-90,18,562
CP048242.1-91,19,525
CP048242.1-92,2,1207
CP048242.1-93,16,629
CP048242.1-94,7,1020
CP048242.1-95,24,401
CP048242.1-96,8,976
CP048242.1-97,20,494
CP048242.1-98,11,835
CP048242.1-99,37,188
CP048242.1-100,40,158
CP048242.1-101,43,136
CP048242.1-102,20,495
CP048242.1-103,43,137
CP048242.1-104,27,317
CP048242.1-105,123,7
CP048242.1-106,24,402
CP048242.1-107,23,418
CP048242.1-108,24,403
CP048242.1-109,41,151
CP048242.1-110,32,242
CP048242.1-111,22,440
CP048242.1-112,7,1021
CP048242.1-113,19,526
CP048242.1-114,2,1208
CP048242.1-115,4,1147
CP048242.1-116,4,1148
CP048242.1-117,77,35
CP048242.1-118,20,496
CP048242.1-119,8,977
CP048242.1-120,36,194
CP048242.1-121,14,698
CP048242.1-122,12,801
CP048242.1-123,7,1022
CP048242.1-124,43,138
CP048242.1-125,27,318
CP048242.1-126,11,836
CP048242.1-127,14,699
CP048242.1-128,17,603
CP048242.1-129,9,929
CP048242.1-130,42,141
CP048242.1-131,44,123
CP048242.1-132,11,837
CP048242.1-133,2,1209
CP048242.1-134,11,838
CP048242.1-135,12,802
CP048242.1-136,22,441
CP048242.1-137,5,1091
CP048242.1-138,10,884
CP048242.1-139,14,700
CP048242.1-140,10,885
CP048242.1-141,3,1177
CP048242.1-142,2,1210
