Bin index,yH299-parent-pool4,yH299-parent-pool4 rank
CP048241.1-142,0,1202
CP048241.1-143,3,622
CP048241.1-144,0,1203
CP048241.1-145,4,482
CP048241.1-146,8,167
CP048241.1-147,10,112
CP048241.1-148,10,113
CP048241.1-149,3,623
CP048241.1-150,4,483
CP048241.1-151,8,168
CP048241.1-152,4,484
CP048241.1-153,1,1000
CP048241.1-154,6,272
CP048241.1-155,1,1001
CP048241.1-156,5,366
CP048241.1-157,1,1002
CP048241.1-158,0,1204
CP048241.1-159,4,485
CP048241.1-160,1,1003
CP048241.1-161,1,1004
CP048241.1-162,2,796
CP048241.1-163,1,1005
CP048241.1-164,0,1205
CP048241.1-165,2,797
CP048241.1-166,1,1006
CP048241.1-167,2,798
CP048241.1-168,1,1007
CP048241.1-169,0,1206
CP048241.1-170,0,1207
CP048241.1-171,8,169
CP048241.1-172,7,210
CP048241.1-173,0,1208
CP048241.1-174,2,799
CP048241.1-175,1,1008
CP048241.1-176,4,486
CP048241.1-177,1,1009
CP048241.1-178,0,1209
CP048241.1-179,4,487
CP048241.1-180,1,1010
CP048241.1-181,1,1011
CP048241.1-182,0,1210
CP048241.1-183,2,800
CP048242.1-0,0,1211
CP048242.1-1,0,1212
CP048242.1-2,0,1213
CP048242.1-3,2,801
CP048242.1-4,2,802
CP048242.1-5,5,367
CP048242.1-6,2,803
CP048242.1-7,1,1012
CP048242.1-8,0,1214
CP048242.1-9,2,804
CP048242.1-10,4,488
CP048242.1-11,1,1013
CP048242.1-12,1,1014
CP048242.1-13,4,489
CP048242.1-14,2,805
CP048242.1-15,0,1215
CP048242.1-16,3,624
CP048242.1-17,4,490
CP048242.1-18,1,1015
CP048242.1-19,0,1216
CP048242.1-20,4,491
CP048242.1-21,1,1016
CP048242.1-22,1,1017
CP048242.1-23,5,368
CP048242.1-24,1,1018
CP048242.1-25,1,1019
CP048242.1-26,2,806
CP048242.1-27,1,1020
CP048242.1-28,2,807
CP048242.1-29,1,1021
CP048242.1-30,1,1022
CP048242.1-31,3,625
CP048242.1-32,1,1023
CP048242.1-33,5,369
CP048242.1-34,0,1217
CP048242.1-35,2,808
CP048242.1-36,1,1024
CP048242.1-37,1,1025
CP048242.1-38,5,370
CP048242.1-39,1,1026
CP048242.1-40,0,1218
CP048242.1-41,3,626
CP048242.1-42,0,1219
CP048242.1-43,0,1220
CP048242.1-44,0,1221
CP048242.1-45,0,1222
CP048242.1-46,0,1223
CP048242.1-47,2,809
CP048242.1-48,2,810
CP048242.1-49,0,1224
CP048242.1-50,0,1225
CP048242.1-51,0,1226
CP048242.1-52,0,1227
CP048242.1-53,2,811
CP048242.1-54,5,371
CP048242.1-55,0,1228
CP048242.1-56,2,812
CP048242.1-57,2,813
CP048242.1-58,3,627
CP048242.1-59,1,1027
CP048242.1-60,5,372
CP048242.1-61,3,628
CP048242.1-62,1,1028
CP048242.1-63,2,814
CP048242.1-64,1,1029
CP048242.1-65,3,629
CP048242.1-66,9,140
CP048242.1-67,1,1030
CP048242.1-68,2,815
CP048242.1-69,0,1229
CP048242.1-70,2,816
CP048242.1-71,0,1230
CP048242.1-72,2,817
CP048242.1-73,0,1231
CP048242.1-74,3,630
CP048242.1-75,7,211
CP048242.1-76,3,631
CP048242.1-77,4,492
CP048242.1-78,3,632
CP048242.1-79,0,1232
CP048242.1-80,9,141
CP048242.1-81,0,1233
CP048242.1-82,0,1234
CP048242.1-83,1,1031
CP048242.1-84,0,1235
CP048242.1-85,2,818
CP048242.1-86,12,78
CP048242.1-87,2,819
CP048242.1-88,5,373
CP048242.1-89,5,374
CP048242.1-90,4,493
CP048242.1-91,3,633
CP048242.1-92,0,1236
CP048242.1-93,3,634
CP048242.1-94,3,635
CP048242.1-95,7,212
CP048242.1-96,3,636
CP048242.1-97,2,820
CP048242.1-98,3,637
CP048242.1-99,5,375
CP048242.1-100,3,638
CP048242.1-101,9,142
CP048242.1-102,5,376
CP048242.1-103,9,143
CP048242.1-104,6,273
CP048242.1-105,36,1
CP048242.1-106,3,639
CP048242.1-107,7,213
CP048242.1-108,5,377
CP048242.1-109,10,114
CP048242.1-110,7,214
CP048242.1-111,6,274
CP048242.1-112,1,1032
CP048242.1-113,4,494
CP048242.1-114,1,1033
CP048242.1-115,0,1237
CP048242.1-116,2,821
CP048242.1-117,15,49
CP048242.1-118,4,495
CP048242.1-119,0,1238
CP048242.1-120,4,496
CP048242.1-121,1,1034
CP048242.1-122,4,497
CP048242.1-123,0,1239
CP048242.1-124,7,215
CP048242.1-125,7,216
CP048242.1-126,2,822
CP048242.1-127,3,640
CP048242.1-128,3,641
CP048242.1-129,2,823
CP048242.1-130,4,498
CP048242.1-131,8,170
CP048242.1-132,2,824
CP048242.1-133,0,1240
CP048242.1-134,0,1241
CP048242.1-135,0,1242
CP048242.1-136,1,1035
CP048242.1-137,1,1036
CP048242.1-138,1,1037
CP048242.1-139,2,825
CP048242.1-140,3,642
