feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_D05027,-5.465373237730308,-5.284442250877467,2.9121484325463527,-2.013578101029784,4.247416321101673,4,0,1,,1,single_pool_depleted,GWK60_D05027,GWK60_D05027,ORF,CP048233.1,516567,517157,W,591,5,0.00846023688663282,0.821347997743937,0.704412690307247,212,0.358714043993232,0.351666471693892,-13.9810347763331,0,0,0,0,118.2,97.0833333333333,NA
GWK60_J10219,-5.442881246614919,-7.1742662345841826,3.6343499002416593,-1.8940269930542906,3.1306843162182107,4,0,0,,,none,GWK60_J10219,GWK60_J10219,ORF,CP048239.1,1055649,1056779,C,1131,1,0.0008841732979664,0.205128205128205,0.345640373612402,1098,0.970822281167109,0.970734415582996,-16.1193028443728,1,342,1126,0.995579133510168,1131,232,NA
GWK60_L11319,-5.42648071957222,-5.194563346879368,3.8420917870299625,-2.294703989226393,4.6084974402943,4,0,2,,1;2,consistently_depleted,GWK60_L11319,GWK60_L11319,ORF,CP048241.1,1167252,1169180,W,1929,9,0.0046656298600311,0.45228427985429,0.53755530659245,807,0.418351477449456,0.418351464489912,-13.139421486569,8,2419,1397,0.724209434940384,214.333333333333,96.9395973154362,NA
GWK60_K07557,-5.419166344785083,-5.585701738750192,4.415361494107865,-1.8723116825351114,4.377545805905827,4,0,1,,2,single_pool_depleted,GWK60_K07557,GWK60_K07557,ORF,CP048240.1,775254,775943,C,690,9,0.0130434782608696,1.42755581668625,1.32924974432763,329,0.476811594202899,0.473287221590915,-13.2037457085531,9,2587,619,0.897101449275362,76.6666666666667,109.445945945946,NA
GWK60_M06589,-5.4120934926015405,-5.575844406356811,1.7215696957910995,-1.7258046551273685,3.0654919252143356,4,0,0,,,none,GWK60_M06589,GWK60_M06589,ORF,CP048242.1,692416,692889,C,474,1,0.00210970464135021,0.335490985807441,0.541780885760356,256,0.540084388185654,0.507326161922348,-15.8168537574256,1,422,439,0.926160337552743,474,159.022727272727,NA
GWK60_G08899,-5.4093543513540014,-4.909318940950293,2.7780729427132025,-1.3338015087255288,1.8195418458813009,4,0,0,,,none,GWK60_G08899,GWK60_G08899,ORF,CP048236.1,891630,893363,W,1734,1,0.00057670126874279,0.0648010838322257,0.015808769250429,1476,0.85121107266436,0.851210887328346,-18.7600078970209,1,54,1655,0.95444059976932,1734,112.365079365079,NA
GWK60_E02035,-5.401670202976586,-5.229665234030756,3.032989812541269,-1.8486707176587807,4.2644697057897005,4,0,1,,2,single_pool_depleted,GWK60_E02035,GWK60_E02035,ORF,CP048234.1,238673,239047,W,375,3,0.008,0.236277551020408,0.299318379160637,243,0.648,0.552065415675465,-14.1182517003985,3,1372,367,0.978666666666667,125,29.534693877551,NA
GWK60_A04323,-5.38923318059075,-5.604755965962102,5.143510514883581,-1.1899981011206369,1.9433782081120814,4,0,0,,,none,GWK60_A04323,GWK60_A04323,ORF,CP048230.1,451222,452004,W,783,1,0.00127713920817369,0.0921934865900383,0.219639432899395,762,0.973180076628352,0.970329174816584,-14.4486104696257,1,1091,658,0.840357598978289,783,72.1875,NA
GWK60_F04939,-5.362580471983452,-6.42516627582856,3.3935659780654115,-1.7567159461979787,3.164885227311307,4,0,0,,,none,GWK60_F04939,GWK60_F04939,ORF,CP048235.1,552163,554697,C,2535,1,0.00039447731755424,0.0422454064154469,0.0699603972192368,2525,0.996055226824458,0.996055226752429,-15.6495839073273,0,0,2465,0.972386587771203,2535,107.092105263158,NA
GWK60_M09735,-5.359876646810074,-6.903092101165459,3.603724293029319,-1.8629393524495295,3.2842332521736095,4,0,0,,,none,GWK60_M09735,CTS1,ORF,CP048242.1,976961,978514,W,1554,3,0.00193050193050193,0.134986634986635,0.0255133441617466,537,0.345559845559846,0.345559390387976,-16.5755833258835,3,249,1288,0.828828828828829,518,69.9230769230769,NA
GWK60_D02255,-5.349176513267296,-6.762367247143823,3.6592097034228677,-1.989982169547488,3.4320101579485587,4,0,0,,,none,GWK60_D02255,GWK60_D02255,ORF,CP048233.1,261318,263603,C,2286,1,0.00043744531933508,0.0992496130291406,0.198739977090493,1356,0.593175853018373,0.593175852501003,-15.5498457644699,1,508,2089,0.913823272090989,2286,226.884615384615,NA
GWK60_L14751,-5.338529950187787,-6.529715290985181,5.758648697768602,-2.5299923413150682,5.293663877286709,4,0,2,,1;2,consistently_depleted,GWK60_L14751,GWK60_L14751,ORF,CP048241.1,1536731,1543432,C,6702,2,0.00029841838257236,0.0314062740204191,0.18654296402774,6585,0.982542524619516,0.982542524619516,-12.5813656784775,2,3983,6655,0.992987168009549,3351,105.242424242424,NA
GWK60_A01793,-5.322530538055624,-6.655198498558427,3.6054988474133802,-1.7683975848468996,2.806838902622533,4,0,0,,,none,GWK60_A01793,GWK60_A01793,ORF,CP048230.1,229436,231463,C,2028,3,0.0014792899408284,0.0997933690241382,0.0475517088851251,540,0.266272189349112,0.266272186284167,-16.2652432052713,3,309,1861,0.917652859960552,676,67.4603174603175,NA
GWK60_D00737,-5.315110604766841,-5.805072969111265,4.103049129811164,-1.6457634146588378,2.9226310804220015,4,0,0,,,none,GWK60_D00737,GWK60_D00737,ORF,CP048233.1,126073,128154,C,2082,1,0.0004803073967339,0.0542061204885412,0.0211153502181296,1711,0.821805955811719,0.821805950299238,-17.622504373271,1,120,1645,0.790105667627281,2082,112.857142857143,NA
GWK60_K05357,-5.309946713193603,-6.863752530866382,3.5547284774432857,-1.807681982024616,2.904131858491461,4,0,0,,,none,GWK60_K05357,GWK60_K05357,ORF,CP048240.1,545528,547711,C,2184,2,0.00091575091575091,0.195528609321713,0.108124642480807,1394,0.638278388278388,0.638278386734529,-16.0942843843359,1,78,1571,0.719322344322344,1092,213.51724137931,NA
GWK60_H01881,-5.283380194267958,-4.8773926986766725,1.8147135609805463,-1.5202636483443512,2.3157767621773977,4,0,0,,,none,GWK60_H01881,GWK60_H01881,ORF,CP048237.1,196903,197292,C,390,2,0.00512820512820512,0.850189155107188,0.222209538815245,228,0.584615384615385,0.50855196883394,-17.1750453962998,2,164,380,0.974358974358974,195,165.786885245902,NA
GWK60_L15587,-5.263529389641703,-6.490778066270941,4.340201520055413,-1.5152634707427954,3.6582381909897896,4,0,1,,1,single_pool_depleted,GWK60_L15587,GWK60_L15587,ORF,CP048241.1,1625600,1627267,C,1668,2,0.00119904076738609,0.139176463707083,0.224255363351315,751,0.450239808153477,0.450239618482573,-14.8566189901239,1,224,737,0.441846522781775,834,116.073170731707,NA
GWK60_G04631,-5.26300450024222,-6.26896065889466,3.7694828340910376,-1.698552894150457,3.1126021068108223,4,0,0,,,none,GWK60_G04631,SUR4,ORF,CP048236.1,482469,483569,C,1101,3,0.00272479564032697,0.189860760442967,0.0826562338417637,381,0.346049046321526,0.346006770572102,-15.7372365893622,2,404,824,0.748410535876476,367,69.6788990825688,NA
GWK60_H07073,-5.252206706748886,-6.860435099903836,5.285924683656407,-1.7788604342956282,3.2441416429482284,4,0,0,,,none,GWK60_H07073,GWK60_H07073,ORF,CP048237.1,716436,718421,W,1986,1,0.00050352467270896,0.0764350453172205,0.195694777333412,1345,0.677240684793555,0.677240672929215,-15.1533503252004,0,0,1592,0.801611278952669,1986,151.8,NA
GWK60_K01177,-5.229348345501961,-6.188685979690046,3.777633271293426,-1.6800445740772851,3.1087605778998717,4,0,0,,,none,GWK60_K01177,GWK60_K01177,ORF,CP048240.1,120467,121444,W,978,1,0.00102249488752556,0.129120654396728,0.197606406149687,889,0.908997955010225,0.908618141564978,-15.7437060846918,1,444,970,0.991820040899796,978,126.28,NA
GWK60_M07557,-5.206062533484842,-6.040474169900776,3.466905763993023,-1.979754697640988,3.736913646036188,4,0,1,,2,single_pool_depleted,GWK60_M07557,GWK60_M07557,ORF,CP048242.1,766868,767365,C,498,3,0.00602409638554216,0.906703738029039,0.361014126257726,236,0.473895582329317,0.450988593618679,-15.622504373271,3,483,493,0.98995983935743,166,150.512820512821,NA
GWK60_F07601,-5.187949914405416,-6.2071427398859225,6.006075394619811,-1.3890679130152774,4.080728978474573,4,0,2,,2;4,consistently_depleted,GWK60_F07601,GWK60_F07601,ORF,CP048235.1,811432,813036,C,1605,4,0.00249221183800623,0.260228452751817,0.125529192439515,619,0.385669781931464,0.38566947687671,-14.8831561277938,3,792,1483,0.92398753894081,401.25,104.416666666667,NA
GWK60_H07139,-5.185251997781412,-6.248603167994876,2.726068013924077,-1.7458820040981315,3.0865112322968984,4,0,0,,,none,GWK60_H07139,GWK60_H07139,ORF,CP048237.1,720997,722271,C,1275,2,0.00156862745098039,0.219180035650624,0.291929878863767,884,0.693333333333333,0.693318464835762,-15.1404881742634,1,324,718,0.563137254901961,637.5,139.727272727273,NA
GWK60_M06215,-5.163750170610826,-6.174812090115806,3.7005383592654075,-1.665939166070399,3.0794653319770546,4,0,0,,,none,GWK60_M06215,GWK60_M06215,ORF,CP048242.1,657451,660006,C,2556,1,0.00039123630672926,0.0266220154771647,0.0271302618661371,2552,0.998435054773083,0.998435054714558,-15.7931747609561,0,0,2411,0.943270735524257,2556,68.045871559633,NA
GWK60_C04653,-5.153385304167959,-6.491391211792426,4.316419296666052,-1.9708811288831654,3.9984260836782206,4,0,1,,1,single_pool_depleted,GWK60_C04653,GPD2,ORF,CP048232.1,475108,476376,C,1269,4,0.00315208825847123,0.14093542854494,0.106252217929747,322,0.253743104806935,0.253737326822752,-13.9935091044871,4,1496,1111,0.875492513790386,317.25,44.7117647058824,NA
GWK60_K01023,-5.152363230788188,-6.442129426580312,3.5935797070107283,-1.7379293053751237,3.3407333347739856,4,0,0,,,none,GWK60_K01023,GWK60_K01023,ORF,CP048240.1,112500,113072,W,573,1,0.00174520069808027,0.25440266539743,0.0946972078766171,436,0.760907504363002,0.74307893349787,-17.7211886481304,1,112,544,0.949389179755672,573,145.772727272727,NA
GWK60_K11979,-5.1504770202682755,-6.83653167739667,4.457067289516471,-1.4059250586566743,2.913119798221335,4,0,0,,,none,GWK60_K11979,GWK60_K11979,ORF,CP048240.1,1200269,1201204,W,936,0,0,0,0,936,1,0.999364206031605,-24.5413676105456,0,0,877,0.936965811965812,9999,77.3023255813954,NA
GWK60_E03817,-5.139184546521492,-5.156491555225292,3.361520007548097,-1.727933196557643,3.65240772098125,4,0,1,,2,single_pool_depleted,GWK60_E03817,GWK60_E03817,ORF,CP048234.1,417559,419058,C,1500,4,0.00266666666666666,0.391641025641026,0.845126515387006,597,0.398,0.397999100390929,-13.1582033499105,4,2670,1405,0.936666666666667,375,146.865384615385,NA
GWK60_D02695,-5.118064159682374,-5.843733822071798,4.167534360572236,-2.1018447264383093,4.028438463931823,4,0,2,,1;2,consistently_depleted,GWK60_D02695,EGT2,ORF,CP048233.1,303192,305219,C,2028,3,0.0014792899408284,0.224948546436841,0.365697301342749,770,0.379684418145957,0.379684413775572,-14.2981936270726,0,0,79,0.0389546351084813,676,152.065217391304,NA
