Bin index,yH299-H2O2-treated-facs-pool3,yH299-H2O2-treated-facs-pool3 rank
CP048241.1-138,22,39
CP048241.1-139,8,279
CP048241.1-140,2,915
CP048241.1-141,8,280
CP048241.1-142,4,623
CP048241.1-143,8,281
CP048241.1-144,0,1219
CP048241.1-145,7,343
CP048241.1-146,5,496
CP048241.1-147,18,62
CP048241.1-148,11,164
CP048241.1-149,10,198
CP048241.1-150,2,916
CP048241.1-151,4,624
CP048241.1-152,4,625
CP048241.1-153,5,497
CP048241.1-154,6,419
CP048241.1-155,4,626
CP048241.1-156,4,627
CP048241.1-157,6,420
CP048241.1-158,1,1083
CP048241.1-159,0,1220
CP048241.1-160,3,761
CP048241.1-161,2,917
CP048241.1-162,4,628
CP048241.1-163,1,1084
CP048241.1-164,2,918
CP048241.1-165,2,919
CP048241.1-166,1,1085
CP048241.1-167,2,920
CP048241.1-168,2,921
CP048241.1-169,1,1086
CP048241.1-170,0,1221
CP048241.1-171,4,629
CP048241.1-172,4,630
CP048241.1-173,6,421
CP048241.1-174,0,1222
CP048241.1-175,2,922
CP048241.1-176,4,631
CP048241.1-177,4,632
CP048241.1-178,3,762
CP048241.1-179,6,422
CP048241.1-180,3,763
CP048241.1-181,3,764
CP048241.1-182,0,1223
CP048241.1-183,3,765
CP048241.1-184,1,1087
CP048242.1-0,0,1224
CP048242.1-1,0,1225
CP048242.1-2,1,1088
CP048242.1-3,4,633
CP048242.1-4,1,1089
CP048242.1-5,6,423
CP048242.1-6,4,634
CP048242.1-7,7,344
CP048242.1-8,0,1226
CP048242.1-9,4,635
CP048242.1-10,8,282
CP048242.1-11,0,1227
CP048242.1-12,4,636
CP048242.1-13,5,498
CP048242.1-14,0,1228
CP048242.1-15,1,1090
CP048242.1-16,3,766
CP048242.1-17,5,499
CP048242.1-18,3,767
CP048242.1-19,4,637
CP048242.1-20,3,768
CP048242.1-21,0,1229
CP048242.1-22,1,1091
CP048242.1-23,3,769
CP048242.1-24,1,1092
CP048242.1-25,2,923
CP048242.1-26,5,500
CP048242.1-27,4,638
CP048242.1-28,2,924
CP048242.1-29,3,770
CP048242.1-30,2,925
CP048242.1-31,6,424
CP048242.1-32,2,926
CP048242.1-33,7,345
CP048242.1-34,1,1093
CP048242.1-35,4,639
CP048242.1-36,2,927
CP048242.1-37,1,1094
CP048242.1-38,3,771
CP048242.1-39,5,501
CP048242.1-40,4,640
CP048242.1-41,2,928
CP048242.1-42,0,1230
CP048242.1-43,1,1095
CP048242.1-44,4,641
CP048242.1-45,0,1231
CP048242.1-46,5,502
CP048242.1-47,10,199
CP048242.1-48,1,1096
CP048242.1-49,1,1097
CP048242.1-50,1,1098
CP048242.1-51,0,1232
CP048242.1-52,0,1233
CP048242.1-53,1,1099
CP048242.1-54,7,346
CP048242.1-55,0,1234
CP048242.1-56,0,1235
CP048242.1-57,2,929
CP048242.1-58,5,503
CP048242.1-59,0,1236
CP048242.1-60,4,642
CP048242.1-61,4,643
CP048242.1-62,4,644
CP048242.1-63,1,1100
CP048242.1-64,0,1237
CP048242.1-65,1,1101
CP048242.1-66,8,283
CP048242.1-67,1,1102
CP048242.1-68,5,504
CP048242.1-69,1,1103
CP048242.1-70,0,1238
CP048242.1-71,1,1104
CP048242.1-72,3,772
CP048242.1-73,6,425
CP048242.1-74,7,347
CP048242.1-75,7,348
CP048242.1-76,3,773
CP048242.1-77,3,774
CP048242.1-78,1,1105
CP048242.1-79,5,505
CP048242.1-80,5,506
CP048242.1-81,3,775
CP048242.1-82,2,930
CP048242.1-83,0,1239
CP048242.1-84,3,776
CP048242.1-85,5,507
CP048242.1-86,21,43
CP048242.1-87,3,777
CP048242.1-88,10,200
CP048242.1-89,5,508
CP048242.1-90,3,778
CP048242.1-91,5,509
CP048242.1-92,0,1240
CP048242.1-93,6,426
CP048242.1-94,1,1106
CP048242.1-95,6,427
CP048242.1-96,6,428
CP048242.1-97,5,510
CP048242.1-98,3,779
CP048242.1-99,23,34
CP048242.1-100,28,19
CP048242.1-101,8,284
CP048242.1-102,3,780
CP048242.1-103,11,165
CP048242.1-104,4,645
CP048242.1-105,41,4
CP048242.1-106,8,285
CP048242.1-107,6,429
CP048242.1-108,7,349
CP048242.1-109,15,91
CP048242.1-110,10,201
CP048242.1-111,4,646
CP048242.1-112,0,1241
CP048242.1-113,7,350
CP048242.1-114,1,1107
CP048242.1-115,1,1108
CP048242.1-116,0,1242
CP048242.1-117,16,77
CP048242.1-118,5,511
CP048242.1-119,3,781
CP048242.1-120,17,68
CP048242.1-121,2,931
CP048242.1-122,3,782
CP048242.1-123,0,1243
CP048242.1-124,8,286
CP048242.1-125,6,430
CP048242.1-126,4,647
CP048242.1-127,3,783
CP048242.1-128,2,932
CP048242.1-129,3,784
CP048242.1-130,22,40
CP048242.1-131,9,232
CP048242.1-132,2,933
CP048242.1-133,1,1109
CP048242.1-134,2,934
CP048242.1-135,6,431
CP048242.1-136,8,287
CP048242.1-137,1,1110
CP048242.1-138,2,935
CP048242.1-139,1,1111
CP048242.1-140,6,432
