Bin index,yH299-H2O2-treated-facs-pool4,yH299-H2O2-treated-facs-pool4 rank
CP048241.1-138,18,35
CP048241.1-139,6,308
CP048241.1-140,3,652
CP048241.1-141,2,826
CP048241.1-142,0,1205
CP048241.1-143,10,124
CP048241.1-144,0,1206
CP048241.1-145,13,68
CP048241.1-146,5,400
CP048241.1-147,11,105
CP048241.1-148,11,106
CP048241.1-149,8,181
CP048241.1-150,1,1017
CP048241.1-151,5,401
CP048241.1-152,3,653
CP048241.1-153,4,526
CP048241.1-154,6,309
CP048241.1-155,0,1207
CP048241.1-156,2,827
CP048241.1-157,1,1018
CP048241.1-158,0,1208
CP048241.1-159,1,1019
CP048241.1-160,3,654
CP048241.1-161,3,655
CP048241.1-162,2,828
CP048241.1-163,1,1020
CP048241.1-164,1,1021
CP048241.1-165,0,1209
CP048241.1-166,0,1210
CP048241.1-167,2,829
CP048241.1-168,2,830
CP048241.1-169,1,1022
CP048241.1-170,0,1211
CP048241.1-171,3,656
CP048241.1-172,3,657
CP048241.1-173,2,831
CP048241.1-174,1,1023
CP048241.1-175,2,832
CP048241.1-176,1,1024
CP048241.1-177,0,1212
CP048241.1-178,1,1025
CP048241.1-179,1,1026
CP048241.1-180,2,833
CP048241.1-181,0,1213
CP048241.1-182,0,1214
CP048241.1-183,1,1027
CP048242.1-0,0,1215
CP048242.1-1,0,1216
CP048242.1-2,1,1028
CP048242.1-3,4,527
CP048242.1-4,4,528
CP048242.1-5,5,402
CP048242.1-6,0,1217
CP048242.1-7,4,529
CP048242.1-8,0,1218
CP048242.1-9,2,834
CP048242.1-10,1,1029
CP048242.1-11,1,1030
CP048242.1-12,0,1219
CP048242.1-13,2,835
CP048242.1-14,1,1031
CP048242.1-15,1,1032
CP048242.1-16,0,1220
CP048242.1-17,2,836
CP048242.1-18,3,658
CP048242.1-19,2,837
CP048242.1-20,0,1221
CP048242.1-21,0,1222
CP048242.1-22,2,838
CP048242.1-23,6,310
CP048242.1-24,3,659
CP048242.1-25,0,1223
CP048242.1-26,0,1224
CP048242.1-27,2,839
CP048242.1-28,1,1033
CP048242.1-29,2,840
CP048242.1-30,0,1225
CP048242.1-31,4,530
CP048242.1-32,0,1226
CP048242.1-33,6,311
CP048242.1-34,1,1034
CP048242.1-35,1,1035
CP048242.1-36,2,841
CP048242.1-37,0,1227
CP048242.1-38,4,531
CP048242.1-39,3,660
CP048242.1-40,2,842
CP048242.1-41,1,1036
CP048242.1-42,0,1228
CP048242.1-43,1,1037
CP048242.1-44,3,661
CP048242.1-45,1,1038
CP048242.1-46,4,532
CP048242.1-47,2,843
CP048242.1-48,3,662
CP048242.1-49,0,1229
CP048242.1-50,3,663
CP048242.1-51,1,1039
CP048242.1-52,1,1040
CP048242.1-53,5,403
CP048242.1-54,6,312
CP048242.1-55,1,1041
CP048242.1-56,3,664
CP048242.1-57,1,1042
CP048242.1-58,1,1043
CP048242.1-59,2,844
CP048242.1-60,6,313
CP048242.1-61,2,845
CP048242.1-62,3,665
CP048242.1-63,1,1044
CP048242.1-64,0,1230
CP048242.1-65,2,846
CP048242.1-66,6,314
CP048242.1-67,1,1045
CP048242.1-68,2,847
CP048242.1-69,4,533
CP048242.1-70,0,1231
CP048242.1-71,1,1046
CP048242.1-72,2,848
CP048242.1-73,0,1232
CP048242.1-74,3,666
CP048242.1-75,10,125
CP048242.1-76,3,667
CP048242.1-77,5,404
CP048242.1-78,1,1047
CP048242.1-79,2,849
CP048242.1-80,6,315
CP048242.1-81,2,850
CP048242.1-82,0,1233
CP048242.1-83,1,1048
CP048242.1-84,2,851
CP048242.1-85,9,154
CP048242.1-86,13,69
CP048242.1-87,3,668
CP048242.1-88,4,534
CP048242.1-89,2,852
CP048242.1-90,0,1234
CP048242.1-91,4,535
CP048242.1-92,0,1235
CP048242.1-93,4,536
CP048242.1-94,1,1049
CP048242.1-95,3,669
CP048242.1-96,2,853
CP048242.1-97,5,405
CP048242.1-98,0,1236
CP048242.1-99,57,2
CP048242.1-100,72,1
CP048242.1-101,11,107
CP048242.1-102,2,854
CP048242.1-103,7,239
CP048242.1-104,5,406
CP048242.1-105,35,6
CP048242.1-106,3,670
CP048242.1-107,3,671
CP048242.1-108,14,57
CP048242.1-109,17,41
CP048242.1-110,7,240
CP048242.1-111,7,241
CP048242.1-112,4,537
CP048242.1-113,5,407
CP048242.1-114,0,1237
CP048242.1-115,1,1050
CP048242.1-116,0,1238
CP048242.1-117,17,42
CP048242.1-118,0,1239
CP048242.1-119,2,855
CP048242.1-120,9,155
CP048242.1-121,5,408
CP048242.1-122,4,538
CP048242.1-123,0,1240
CP048242.1-124,7,242
CP048242.1-125,3,672
CP048242.1-126,2,856
CP048242.1-127,2,857
CP048242.1-128,1,1051
CP048242.1-129,0,1241
CP048242.1-130,27,15
CP048242.1-131,8,182
CP048242.1-132,2,858
CP048242.1-133,1,1052
CP048242.1-134,2,859
CP048242.1-135,4,539
CP048242.1-136,2,860
CP048242.1-137,0,1242
CP048242.1-138,0,1243
CP048242.1-139,1,1053
CP048242.1-140,7,243
