Bin index,yH299-parent-pool3,yH299-parent-pool3 rank
CP048241.1-138,15,85
CP048241.1-139,10,173
CP048241.1-140,0,1206
CP048241.1-141,7,296
CP048241.1-142,1,1051
CP048241.1-143,6,356
CP048241.1-144,0,1207
CP048241.1-145,10,174
CP048241.1-146,6,357
CP048241.1-147,17,58
CP048241.1-148,10,175
CP048241.1-149,7,297
CP048241.1-150,2,870
CP048241.1-151,5,455
CP048241.1-152,0,1208
CP048241.1-153,2,871
CP048241.1-154,15,86
CP048241.1-155,4,581
CP048241.1-156,5,456
CP048241.1-157,1,1052
CP048241.1-158,2,872
CP048241.1-159,3,715
CP048241.1-160,2,873
CP048241.1-161,2,874
CP048241.1-162,1,1053
CP048241.1-163,0,1209
CP048241.1-164,1,1054
CP048241.1-165,2,875
CP048241.1-166,0,1210
CP048241.1-167,0,1211
CP048241.1-168,1,1055
CP048241.1-169,1,1056
CP048241.1-170,0,1212
CP048241.1-171,5,457
CP048241.1-172,3,716
CP048241.1-173,3,717
CP048241.1-174,0,1213
CP048241.1-175,2,876
CP048241.1-176,2,877
CP048241.1-177,0,1214
CP048241.1-178,4,582
CP048241.1-179,0,1215
CP048241.1-180,2,878
CP048242.1-0,0,1216
CP048242.1-1,0,1217
CP048242.1-2,3,718
CP048242.1-3,5,458
CP048242.1-4,1,1057
CP048242.1-5,3,719
CP048242.1-6,5,459
CP048242.1-7,4,583
CP048242.1-8,2,879
CP048242.1-9,1,1058
CP048242.1-10,3,720
CP048242.1-11,0,1218
CP048242.1-12,0,1219
CP048242.1-13,3,721
CP048242.1-14,2,880
CP048242.1-15,1,1059
CP048242.1-16,4,584
CP048242.1-17,3,722
CP048242.1-18,1,1060
CP048242.1-19,3,723
CP048242.1-20,2,881
CP048242.1-21,6,358
CP048242.1-22,0,1220
CP048242.1-23,4,585
CP048242.1-24,0,1221
CP048242.1-25,0,1222
CP048242.1-26,5,460
CP048242.1-27,2,882
CP048242.1-28,6,359
CP048242.1-29,2,883
CP048242.1-30,0,1223
CP048242.1-31,8,245
CP048242.1-32,1,1061
CP048242.1-33,9,208
CP048242.1-34,0,1224
CP048242.1-35,0,1225
CP048242.1-36,0,1226
CP048242.1-37,5,461
CP048242.1-38,7,298
CP048242.1-39,1,1062
CP048242.1-40,2,884
CP048242.1-41,2,885
CP048242.1-42,0,1227
CP048242.1-43,0,1228
CP048242.1-44,2,886
CP048242.1-45,0,1229
CP048242.1-46,5,462
CP048242.1-47,4,586
CP048242.1-48,2,887
CP048242.1-49,0,1230
CP048242.1-50,2,888
CP048242.1-51,1,1063
CP048242.1-52,1,1064
CP048242.1-53,8,246
CP048242.1-54,5,463
CP048242.1-55,0,1231
CP048242.1-56,1,1065
CP048242.1-57,0,1232
CP048242.1-58,2,889
CP048242.1-59,0,1233
CP048242.1-60,6,360
CP048242.1-61,1,1066
CP048242.1-62,8,247
CP048242.1-63,6,361
CP048242.1-64,3,724
CP048242.1-65,2,890
CP048242.1-66,10,176
CP048242.1-67,3,725
CP048242.1-68,2,891
CP048242.1-69,1,1067
CP048242.1-70,2,892
CP048242.1-71,1,1068
CP048242.1-72,1,1069
CP048242.1-73,0,1234
CP048242.1-74,7,299
CP048242.1-75,12,129
CP048242.1-76,0,1235
CP048242.1-77,3,726
CP048242.1-78,3,727
CP048242.1-79,3,728
CP048242.1-80,7,300
CP048242.1-81,0,1236
CP048242.1-82,4,587
CP048242.1-83,0,1237
CP048242.1-84,0,1238
CP048242.1-85,14,98
CP048242.1-86,9,209
CP048242.1-87,5,464
CP048242.1-88,10,177
CP048242.1-89,1,1070
CP048242.1-90,1,1071
CP048242.1-91,5,465
CP048242.1-92,0,1239
CP048242.1-93,5,466
CP048242.1-94,0,1240
CP048242.1-95,8,248
CP048242.1-96,2,893
CP048242.1-97,5,467
CP048242.1-98,1,1072
CP048242.1-99,10,178
CP048242.1-100,18,51
CP048242.1-101,4,588
CP048242.1-102,3,729
CP048242.1-103,10,179
CP048242.1-104,5,468
CP048242.1-105,41,4
CP048242.1-106,3,730
CP048242.1-107,6,362
CP048242.1-108,5,469
CP048242.1-109,11,151
CP048242.1-110,5,470
CP048242.1-111,3,731
CP048242.1-112,4,589
CP048242.1-113,9,210
CP048242.1-114,0,1241
CP048242.1-115,0,1242
CP048242.1-116,2,894
CP048242.1-117,25,21
CP048242.1-118,1,1073
CP048242.1-119,1,1074
CP048242.1-120,8,249
CP048242.1-121,4,590
CP048242.1-122,1,1075
CP048242.1-123,0,1243
CP048242.1-124,5,471
CP048242.1-125,3,732
CP048242.1-126,6,363
CP048242.1-127,1,1076
CP048242.1-128,1,1077
CP048242.1-129,2,895
CP048242.1-130,15,87
CP048242.1-131,12,130
CP048242.1-132,4,591
CP048242.1-133,1,1078
CP048242.1-134,3,733
CP048242.1-135,4,592
CP048242.1-136,4,593
CP048242.1-137,3,734
CP048242.1-138,1,1079
CP048242.1-139,1,1080
CP048242.1-140,6,364
CP048242.1-141,1,1081
